Date,Propotionearly,Earlyesc,Lateesc,Earlycatch,Latecatch,Earlytotal,Latetotal,lagoon_272_10,ocdb_272_20 ,ocdb_272_30,ocdb_272_40,kjbd_272_51,kjbd_272_53,kmbd_272_62,kmbd80_272_64,eastern,perryville,western,igvak90,sedm80
7/30/17,0.07,835,10452,0,0,835,10452,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/17,0.06,582,8466,50,720,632,9186,0,0,0,0,770,0,0,0,0,0,0,0,0
8/1/17,0.00,0,7551,0,385,0,7936,0,0,0,0,15,0,0,0,0,0,370,0,0
8/2/17,0.00,0,8968,0,975,0,9943,0,0,0,0,0,0,0,0,522,316,137,0,0
8/3/17,0.00,0,4380,0,6666,0,11046,5266,0,0,0,0,0,0,0,316,1084,0,0,0
8/4/17,0.00,0,2547,0,4155,0,6702,4062,0,0,0,0,0,0,0,0,0,0,0,0
8/5/17,0.00,0,3510,0,13669,0,17179,2154,0,1188,0,93,0,1381,0,0,0,8946,0,0
8/6/17,0.00,0,5931,0,26713,0,32644,0,0,436,160,0,0,2383,0,0,8374,15360,0,0
8/7/17,0.00,0,8162,0,23890,0,32052,0,0,0,0,0,0,185,0,0,14388,9274,0,0
8/8/17,0.00,0,7482,0,7003,0,14485,2906,0,0,0,0,0,0,0,0,3878,0,0,0
8/9/17,0.00,0,5122,0,2562,0,7684,2562,0,43,0,0,0,0,0,0,0,0,0,0
8/10/17,0.00,0,1897,0,7745,0,9642,3893,0,0,0,219,0,385,0,0,0,3467,0,0
8/11/17,0.00,0,2430,0,9988,0,12418,2859,0,0,0,0,0,876,0,0,699,5554,0,0
8/12/17,0.00,0,2642,0,11589,0,14231,2827,0,0,24,0,0,204,0,0,3258,5276,0,0
8/13/17,0.00,0,5342,0,8329,0,13671,0,0,0,10,0,0,0,0,0,3167,5152,0,0
8/14/17,0.00,0,4404,0,7239,1,11642,0,0,0,0,0,0,0,0,1363,3460,2416,0,0
8/15/17,0.00,0,2520,0,3207,0,5727,2262,0,0,0,0,0,0,0,16,929,0,0,0
8/16/17,0.00,0,2418,0,2797,0,5215,2403,0,394,0,0,0,0,0,0,0,0,0,0
8/17/17,0.00,0,3027,0,7708,0,10735,2758,0,276,365,0,321,0,0,0,0,3988,0,0
8/18/17,0.00,0,2828,0,10247,0,13075,2625,0,725,94,0,146,0,0,61,2755,3841,0,0
8/19/17,0.00,0,2562,0,6073,0,8635,2518,0,1269,102,0,0,0,0,8,1638,538,0,0
8/20/17,0.00,0,2529,0,6101,0,8630,2478,0,944,130,0,0,0,0,4,1563,982,0,0
8/21/17,0.00,0,2482,0,4592,0,7074,973,0,848,135,0,0,0,0,6,1303,1327,0,0
8/22/17,0.00,0,1560,0,6273,0,7833,113,0,650,23,0,0,0,0,0,905,4582,0,0
8/23/17,0.00,0,1998,0,5630,0,7628,425,0,0,0,0,0,0,0,4,2843,2358,0,0
8/24/17,0.00,0,2610,0,2876,0,5486,988,0,0,0,0,0,0,0,0,922,966,0,0
8/25/17,0.00,0,834,0,1920,0,2754,347,0,0,4,0,0,0,0,0,36,1533,0,0
8/26/17,0.00,0,2616,0,2656,0,5272,164,0,0,38,0,0,0,0,1,853,1600,0,0
8/27/17,0.00,0,2610,0,2908,0,5518,173,0,0,0,0,0,0,0,68,2033,634,0,0
8/28/17,0.00,0,1894,0,839,0,2733,221,0,0,0,0,0,0,0,0,451,167,0,0
8/29/17,0.00,0,2812,0,2345,0,5157,0,0,0,0,0,0,0,0,0,248,2097,0,0
8/30/17,0.00,0,2690,0,5166,0,7856,245,0,0,0,0,0,0,0,0,1197,3724,0,0
8/31/17,0.00,0,3257,0,3877,0,7134,179,0,0,0,0,0,0,0,0,2206,1492,0,0
9/1/17,0.00,0,2239,0,5042,0,7281,54,0,0,0,0,0,0,0,0,880,4108,0,0
9/2/17,0.00,0,2263,0,2484,0,4747,0,0,0,0,0,0,0,0,0,1767,717,0,0
9/3/17,0.00,0,1405,0,1172,0,2577,0,0,0,0,0,0,0,0,0,354,818,0,0
9/4/17,0.00,0,774,0,15,0,789,0,0,0,0,0,0,0,0,0,15,0,0,0
9/5/17,0.00,0,1021,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/17,0.00,0,764,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/17,0.00,0,620,0,0,0,620,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/17,0.00,0,702,0,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/17,0.00,0,776,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0
9/10/17,0.00,0,756,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/17,0.00,0,721,0,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/17,0.00,0,723,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0
9/13/17,0.00,0,738,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0
9/14/17,0.00,0,740,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0
9/15/17,0.00,0,734,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0
9/16/17,0.00,0,732,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/17,0.00,0,734,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/17,0.00,0,736,0,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/17,0.00,0,734,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/17,0.00,0,734,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0
9/22/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/23/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/26/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/28/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/17,0.00,0,735,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2018,1.000,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/2018,1.000,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/2018,1.000,31,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/4/2018,1.000,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/5/2018,1.000,168,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/6/2018,1.000,151,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2018,1.000,424,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/2018,1.000,492,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/9/2018,1.000,180,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2018,1.000,482,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/11/2018,1.000,908,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/12/2018,1.000,617,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/13/2018,1.000,1018,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/2018,1.000,810,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2018,1.000,266,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2018,1.000,1797,1,0,0,1797,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2018,1.000,3140,1,0,0,3140,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/2018,0.999,1346,1,0,0,1346,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6/19/2018,0.999,2815,2,0,0,2815,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6/20/2018,0.999,18645,15,0,0,18645,15,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2018,0.999,7637,8,0,0,7637,8,0,0,0,0,0,0,0,0,0,0,0,0,0
6/22/2018,0.999,12069,15,0,0,12069,15,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2018,0.998,15342,25,0,0,15342,25,0,0,0,0,0,0,0,0,0,0,0,0,0
6/24/2018,0.998,14895,30,0,0,14895,30,0,0,0,0,0,0,0,0,0,0,0,0,0
6/25/2018,0.997,1833,5,0,0,1833,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6/26/2018,0.997,3774,12,0,0,3774,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6/27/2018,0.996,18482,75,0,0,18482,75,0,0,0,0,0,0,0,0,0,0,0,0,0
6/28/2018,0.995,12626,65,0,0,12626,65,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2018,0.994,13094,84,0,0,13094,84,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2018,0.992,10713,87,0,0,10713,87,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2018,0.990,9384,96,0,0,9384,96,0,0,0,0,0,0,0,0,0,0,0,0,0
7/2/2018,0.987,8712,112,0,0,8712,112,0,0,0,0,0,0,0,0,0,0,0,0,0
7/3/2018,0.984,898,15,0,0,898,15,0,0,0,0,0,0,0,0,0,0,0,0,0
7/4/2018,0.980,8376,172,0,0,8376,172,0,0,0,0,0,0,0,0,0,0,0,0,0
7/5/2018,0.975,825,21,0,0,825,21,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2018,0.968,1197,39,0,0,1197,39,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/2018,0.961,451,19,0,0,451,19,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/2018,0.951,965,50,0,0,965,50,0,0,0,0,0,0,0,0,0,0,0,0,0
7/9/2018,0.939,221,14,2,0,222,15,0,0,0,0,2,0,0,0,0,0,0,0,0
7/10/2018,0.924,2056,169,0,0,2056,169,0,0,0,0,0,0,0,0,0,0,0,0,0
7/11/2018,0.906,217,23,114,12,332,34,0,0,0,0,0,0,0,0,0,126,0,0,0
7/12/2018,0.884,10604,1385,0,0,10604,1385,0,0,0,0,0,0,0,0,0,0,0,0,0
7/13/2018,0.859,2451,403,0,0,2451,403,0,0,0,0,0,0,0,0,0,0,0,0,0
7/14/2018,0.828,1197,249,0,0,1197,249,0,0,0,0,0,0,0,0,0,0,0,0,0
7/15/2018,0.793,9567,2503,0,0,9567,2503,0,0,0,0,0,0,0,0,0,0,0,0,0
7/16/2018,0.752,7444,2454,0,0,7444,2454,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2018,0.706,3898,1620,0,0,3898,1620,0,0,0,0,0,0,0,0,0,0,0,0,0
7/18/2018,0.656,13844,7251,0,0,13844,7251,0,0,0,0,0,0,0,0,0,0,0,0,0
7/19/2018,0.602,4018,2652,0,0,4018,2652,0,0,0,0,0,0,0,0,0,0,0,0,0
7/20/2018,0.546,9603,7989,0,0,9603,7989,0,0,0,0,0,0,0,0,0,0,0,0,0
7/21/2018,0.488,5739,6019,0,0,5739,6019,0,0,0,0,0,0,0,0,0,0,0,0,0
7/22/2018,0.431,1609,2126,0,0,1609,2126,0,0,0,0,0,0,0,0,0,0,0,0,0
7/23/2018,0.375,4108,6844,0,0,4108,6844,0,0,0,0,0,0,0,0,0,0,0,0,0
7/24/2018,0.323,1975,4148,0,0,1975,4148,0,0,0,0,0,0,0,0,0,0,0,0,0
7/25/2018,0.274,2451,6487,0,0,2451,6487,0,0,0,0,0,0,0,0,0,0,0,0,0
7/26/2018,0.231,2309,7701,0,0,2309,7701,0,0,0,0,0,0,0,0,0,0,0,0,0
7/27/2018,0.192,2934,12333,0,0,2934,12333,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/2018,0.159,1003,5313,0,0,1003,5313,0,0,0,0,0,0,0,0,0,0,0,0,0
7/29/2018,0.130,958,6398,0,0,958,6398,0,0,0,0,0,0,0,0,0,0,0,0,0
7/30/2018,0.106,677,5695,0,0,677,5695,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2018,0.086,466,4941,0,0,466,4941,0,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2018,0.000,0,4921,0,0,0,4921,0,0,0,0,0,0,0,0,0,0,0,0,0
8/2/2018,0.000,0,2221,0,0,0,2221,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2018,0.000,0,2611,0,0,0,2611,0,0,0,0,0,0,0,0,0,0,0,0,0
8/4/2018,0.000,0,10205,0,0,0,10205,0,0,0,0,0,0,0,0,0,0,0,0,0
8/5/2018,0.000,0,5632,0,0,0,5632,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/2018,0.000,0,5625,0,0,0,5625,0,0,0,0,0,0,0,0,0,0,0,0,0
8/7/2018,0.000,0,4933,0,0,0,4933,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2018,0.000,0,1837,0,0,0,1837,0,0,0,0,0,0,0,0,0,0,0,0,0
8/9/2018,0.000,0,6243,0,0,0,6243,0,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2018,0.000,0,1708,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0
8/11/2018,0.000,0,2249,0,0,0,2249,0,0,0,0,0,0,0,0,0,0,0,0,0
8/12/2018,0.000,0,730,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0
8/13/2018,0.000,0,3494,0,0,0,3494,0,0,0,0,0,0,0,0,0,0,0,0,0
8/14/2018,0.000,0,1486,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0
8/15/2018,0.000,0,2328,0,0,0,2328,0,0,0,0,0,0,0,0,0,0,0,0,0
8/16/2018,0.000,0,3397,0,0,0,3397,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2018,0.000,0,542,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0
8/18/2018,0.000,0,249,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0
8/19/2018,0.000,0,1935,0,0,0,1935,0,0,0,0,0,0,0,0,0,0,0,0,0
8/20/2018,0.000,0,13485,0,0,0,13485,0,0,0,0,0,0,0,0,0,0,0,0,0
8/21/2018,0.000,0,3372,0,0,0,3372,0,0,0,0,0,0,0,0,0,0,0,0,0
8/22/2018,0.000,0,2473,0,0,0,2473,0,0,0,0,0,0,0,0,0,0,0,0,0
8/23/2018,0.000,0,3019,0,0,0,3019,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2018,0.000,0,6117,0,0,0,6117,0,0,0,0,0,0,0,0,0,0,0,0,0
8/25/2018,0.000,0,5449,0,0,0,5449,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/2018,0.000,0,9208,0,0,0,9208,0,0,0,0,0,0,0,0,0,0,0,0,0
8/27/2018,0.000,0,7187,0,0,0,7187,0,0,0,0,0,0,0,0,0,0,0,0,0
8/28/2018,0.000,0,8230,0,0,0,8230,0,0,0,0,0,0,0,0,0,0,0,0,0
8/29/2018,0.000,0,6750,0,0,0,6750,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2018,0.000,0,9485,0,0,0,9485,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2018,0.000,0,8015,0,0,0,8015,0,0,0,0,0,0,0,0,0,0,0,0,0
9/1/2018,0.000,0,6390,0,0,0,6390,0,0,0,0,0,0,0,0,0,0,0,0,0
9/2/2018,0.000,0,3342,0,0,0,3342,0,0,0,0,0,0,0,0,0,0,0,0,0
9/3/2018,0.000,0,1373,0,0,0,1373,0,0,0,0,0,0,0,0,0,0,0,0,0
9/4/2018,0.000,0,2091,0,0,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,0
9/5/2018,0.000,0,1766,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2018,0.000,0,1160,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2018,0.000,0,1529,0,0,0,1529,0,0,0,0,0,0,0,0,0,0,0,0,0
9/8/2018,0.000,0,1429,0,0,0,1429,0,0,0,0,0,0,0,0,0,0,0,0,0
9/9/2018,0.000,0,1336,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0
9/10/2018,0.000,0,1249,0,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0
9/11/2018,0.000,0,1167,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/2018,0.000,0,1091,0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,0
9/13/2018,0.000,0,1020,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0
9/14/2018,0.000,0,953,0,0,0,953,0,0,0,0,0,0,0,0,0,0,0,0,0
9/15/2018,0.000,0,891,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0
9/16/2018,0.000,0,833,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0
9/17/2018,0.000,0,779,0,0,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/2018,0.000,0,728,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0
9/19/2018,0.000,0,680,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/2018,0.000,0,636,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/2018,0.000,0,595,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0
9/22/2018,0.000,0,556,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0
9/23/2018,0.000,0,519,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0
9/24/2018,0.000,0,486,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0
9/25/2018,0.000,0,454,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0
9/26/2018,0.000,0,424,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/2018,0.000,0,397,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0
9/28/2018,0.000,0,371,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0
9/29/2018,0.000,0,347,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2018,0.000,0,324,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0

